UniqueID,AD-AsymAD.FoldChange,AD-Control.FoldChange,AsymAD-Control.FoldChange,f.value,p.value,Holm Adjusted pvalule AD to AsymAD,Holm Adjusted pvalule AD to Control,Holm Adjusted pvalule AsymAD to Control
CFAP36|Q96G28,-0.003766472391043975,0.019043137609993762,0.022809610001037737,2.150767295764772,0.11750368481707282,0.7092028788489844,0.1812244124753906,0.10804286348409109
NPEPPS|E9PP11,-0.03409643178104406,-0.049938159729628936,-0.015841727948584877,20.52437700374603,2.7769465115654294e-09,4.90137306562044e-06,1.5040062998018335e-08,0.06013165201657319
STX16|O14662,-0.002589958483241714,-0.01257252972993983,-0.009982571246698116,1.157618148533679,0.3151004319548037,0.7138016260935783,0.47142692131576225,0.47142692131576225
ALDH16A1|Q8IZ83,-0.023468421913626365,-0.05954846172268301,-0.03608003980905664,5.563782452586954,0.004083029334602462,0.1025099961665097,0.0032142680796432843,0.09955166974745586
RASIP1|A0A087WVG2,-0.027576379347385993,-0.01003944455595246,0.017536934791433534,2.06401115895899,0.128604563861232,0.14770467196687306,0.5666468952438264,0.40534588185581577
NDUFAF1|Q9Y375,0.044587651646999876,0.03099719368867923,-0.013590457958320645,3.6759317367004516,0.026034066358330003,0.022067008325307138,0.23654419166291724,0.49213095044370236
NUP62|P37198,-0.02268374404038455,-0.03158653275689402,-0.008902788716509472,8.672148606298371,0.00019930288870325104,0.002980662008162783,0.0003151194316029668,0.2906916048823179
TSC22D4|Q9Y3Q8,0.02255937120126372,0.020938831547584476,-0.0016205396536792434,2.4159451885123158,0.0903567182839241,0.12174850234216733,0.26034432015104436,0.8940365564663114
DOPEY1|Q5TA12,0.017342927141530212,0.019542912296480086,0.002199985154949874,0.9262292283547019,0.39685750767712513,0.6007315145455335,0.6007315145455335,0.9044037433244314
GRIK3|Q13003,-0.03008405057708835,-0.04309927156303167,-0.013015220985943321,6.19144948610403,0.002212282903346462,0.017410275622702788,0.0013842269884938093,0.3498802052601968
NARFL|Q9H6Q4,-0.016083374490659347,-0.0256304634274518,-0.009547088936792451,2.520489085079942,0.08147325636258602,0.23392842415067544,0.07850895783574749,0.4362675478441519
BTF3L4|Q96K17,0.030651728210934023,0.02356836835083969,-0.0070833598600943334,3.0292168870219127,0.049269350818198346,0.043255239240632334,0.28890895629299285,0.6277402877443178
COL4A1|P02462,0.004339830067582401,0.017232993568525784,0.012893163500943383,0.20423437118846757,0.8153413525164872,1.0,1.0,1.0
MTHFR|P42898-2,-0.04846783537010988,-0.028780035493883468,0.01968779987622641,4.998769339776785,0.007097976261405176,0.007289030853550439,0.26647699976727224,0.26647699976727224
RABL3|Q5HYI8,0.006928195770824222,0.009777493685258196,0.0028492979144339736,0.7203937091010426,0.4870805406768881,0.8229443639887802,0.8229443639887802,0.8229443639887802
PPM1L|Q5SGD2,0.008995058560714291,0.00542631762533693,-0.0035687409353773614,0.8056018907776629,0.44741589001959237,0.6026275722698273,1.0,1.0
IGHMBP2|P38935,-0.009421215050701051,0.0036556197241323918,0.013076834774833443,0.28435930234697804,0.7526250431801869,1.0,1.0,1.0
LARP4B|Q92615,0.01757669724421773,0.052980868600000064,0.03540417135578233,9.711054359255517,7.344667657243636e-05,0.08687651795854304,5.47499902455414e-06,0.011155325347652586
FLCN|Q8NFG4,-0.01281563877043956,-0.008462513834024462,0.004353124936415098,1.3203792426354093,0.2679921484157006,0.3463188687260245,0.7351229303724911,0.7351229303724911
PCDHGC3|Q9UN70,0.002671898143186857,0.0067693247754510855,0.004097426632264228,0.14560229174403017,0.864539228461412,1.0,1.0,1.0
PSMB7|Q99436,-0.020626993303736282,-0.016090751782604183,0.004536241521132099,4.071256591366537,0.017642247615168947,0.017342969522520946,0.14289981878894717,0.6021774142344696
ADHFE1|Q8IWW8,0.019693843343076722,0.02121551255515236,0.001521669212075638,0.3804655178673729,0.6837469624099398,1.0,1.0,1.0
ATXN3|P54252,0.007825873038324185,0.007033878562616627,-0.0007919944757075574,0.16058404790617534,0.8516915043583873,1.0,1.0,1.0
SPATA5|Q8NB90,-0.022027968367647102,-0.024986673711538468,-0.0029587053438913657,3.2975633493179255,0.03795619264651882,0.08431294860651313,0.08431294860651313,0.7987061754088863
PRUNE|Q86TP1,-0.01832079664571429,-0.02199131757816713,-0.003670520932452837,5.297321103162154,0.0052987138956913,0.02412286315270859,0.02412286315270859,0.6084597478582583
AGT|P01019,-0.008305135960549326,0.027483561955111036,0.03578869791566036,0.9914908306411756,0.3717738933741851,0.697766737727455,0.5630226647759656,0.558911971459139
SCAMP5|Q8TAC9,0.023294431478351613,0.04006587642552149,0.01677144494716988,7.484564662455705,0.0006289963680783592,0.018030791784306825,0.0007786621579046004,0.11929285265856102
CCM2|Q9BSQ5,-0.006924183514011029,-0.003741771451275161,0.0031824120627358676,0.3350658385023907,0.7154564353820292,1.0,1.0,1.0
HLA-B|P30460,-0.2926652678800976,-0.012635034908648368,0.28003023297144924,1.626558123473871,0.19806275143020344,0.27705088121810406,0.9518374319021764,0.36371341815135777
SMAP1|Q8IYB5-2,0.02618864538324167,0.04550642792805304,0.019317782544811368,17.00362991501456,7.291454420997402e-08,0.00022595136800309857,8.618228788838576e-08,0.018742283839138566
KCNA3|P22001,-0.0322533633813738,-0.02762815855090181,0.004625204830471991,3.469737152269944,0.03190002188449006,0.04509524963723564,0.12318189756568042,0.7577796426831797
MTCH2|E9PIE4,0.030087643465219777,0.03871680421418204,0.008629160748962264,14.77929829566127,5.880623002616891e-07,4.916841476451043e-05,6.571052031343932e-07,0.299506252142215
MVB12B|Q9H7P6,0.009189139661483561,0.02900332997874766,0.0198141903172641,2.240127410901591,0.107545211431075,0.43545851474613595,0.07913962260646372,0.3035911362816327
RAB9B|Q9NP90,0.0027358743186262913,-0.0063139598056188295,-0.00904983412424512,0.4627443860365116,0.6298311969390296,1.0,1.0,0.994738439058423
GTF2F1|P35269,0.008780331301968761,-0.005987860395951977,-0.014768191697920739,0.5055562514057591,0.6034914437248746,1.0,1.0,1.0
HEXA|P06865,0.025874645769725257,0.023826058284159346,-0.0020485874855659114,2.561363461288326,0.0782433850602425,0.11573695576060948,0.19179834791542683,0.8849866395821764
RTN4|Q9NQC3-3,0.08209791358117975,0.14338176782523998,0.06128385424406024,2.6587946147418497,0.07124298643325257,0.332416262142412,0.08218702235504582,0.332416262142412
TANGO2|Q6ICL3,-0.025376402357472586,-0.02980944384917064,-0.004433041491698056,3.8493477022506175,0.021947200024210654,0.04532800432750325,0.04532800432750325,0.7348119735643391
HSD17B11|Q8NBQ5,0.016709023783901156,0.007745326008334885,-0.00896369777556627,0.3336061724184963,0.7165000854947648,1.0,1.0,1.0
UROD|P06132,-0.011456149679999972,-0.013122264599999989,-0.001666114920000017,1.5878710393516997,0.20542074382568642,0.37927845228491264,0.37927845228491264,0.8485392481232397
TMEM189-UBE2V1|I3L0A0,0.014091049147967029,0.021645105183910423,0.007554056035943393,9.196111731401587,0.00012023885598105636,0.004694441430875545,0.0001460714145314013,0.15620291914667175
COL1A2|A0A087WTA8,0.061834896900549385,0.12934345309205875,0.06750855619150938,0.729167084503498,0.48283851432072555,0.9163281247776449,0.688180170963874,0.9163281247776449
PCNA|P12004,-0.04029499826807692,-0.04692072317779389,-0.006625724909716968,8.947979170282974,0.00015272895259743678,0.0011077607562086332,0.0011077607562086332,0.6046658147232958
UPF3B|Q9BZI7,-0.058356612007747305,-0.05674130520557748,0.0016153068021698205,18.61948540338099,1.6183482122583496e-08,2.0056329602816002e-07,1.29697054516995e-05,0.8915312735448888
TESPA1|A0A087WUX0,0.0488961628117688,0.05520550185231204,0.0063093390405432395,14.495633501397203,7.762783813128535e-07,1.5857260929947375e-05,3.865466096785318e-06,0.6230845361217006
APOO|Q9BUR5,0.04346375376016487,0.05590439961818372,0.01244064585801885,14.693408113612296,6.376583695116669e-07,2.0807434034650315e-05,3.5906713472672293e-06,0.305531305771036
RPS6|P62753,0.017366186018956065,0.012703123496786248,-0.004663062522169817,1.7383279653140438,0.17690770937659803,0.18514573252283076,0.47893387333608795,0.6955543146014684
SLC6A11|P48066,-0.016901367214395682,-0.01030630116099955,0.006595066053396131,0.5394112244817189,0.5834408602273211,0.8969127041906276,1.0,1.0
GRK6|P43250-2,0.010155767687747253,0.02261383061123782,0.012458062923490566,2.4006838015711036,0.0917324957084338,0.45441112601953554,0.05862662374811386,0.45441112601953554
PRPF4|O43172,-0.007438671135988964,-0.018747548775139927,-0.011308877639150963,2.1428953031851297,0.11842414242755431,0.3860938404335013,0.10640021362493023,0.3860938404335013
RBBP4|Q09028-2,-0.018630527839945052,-0.025322972177586514,-0.006692444337641462,3.982259862548057,0.019256323860928824,0.05828215832340237,0.05133981322363054,0.45963739939982506
CTBP2|Q5SQP8,-0.0024565559089011132,0.0019530722784573892,0.0044096281873585025,0.09688525169506332,0.907677715084795,1.0,1.0,1.0
ACOT8|O14734,-0.03468621751137362,-0.025579929371656637,0.009106288139716985,5.379800390168017,0.004887893752956697,0.003092915963548366,0.09835613936332896,0.4837481617539596
TSC22D1|Q15714-2,0.022995634819010985,0.05079933960221853,0.02780370478320755,3.914100880399393,0.0205920807537517,0.2433923392321636,0.01588082468717525,0.2433923392321636
UBE2Z|Q9H832,0.0016458261669231727,0.0165938520108853,0.014948025843962126,0.8209337815408542,0.4406310572560832,0.8852129597665328,0.7429003189830684,0.7429003189830684
FER|P16591,-0.01118983484855098,-0.028292439592938118,-0.017102604744387136,2.6608515001527966,0.07093923213113812,0.37083979431896874,0.021176789026137222,0.37083979431896874
ZMPSTE24|O75844,-0.0006023565275824067,-0.0031571684081484405,-0.002554811880566034,0.0483326359190836,0.9528213819932991,1.0,1.0,1.0
CD44|P16070,-0.17289561988461533,-0.35094322706952097,-0.17804760718490567,25.971063859909936,1.9273378443217596e-11,8.305201447267741e-05,7.90995430431225e-13,0.0005851624846710016
RRM2B|Q7LG56,0.019287704711538463,0.03240927267851961,0.013121567966981149,3.3549709365142366,0.035722487162257614,0.14583808306449295,0.05356378852966848,0.30145926821149577
STON2|Q8WXE9,0.002266962839010989,0.011073082941841181,0.008806120102830193,0.17348761447398425,0.840779714260792,1.0,1.0,1.0
C2orf69|Q8N8R5,0.009255333063254309,0.01221645649034514,0.002961123427090831,0.8515932500302765,0.42738223560414434,0.6691293095969082,0.6691293095969082,0.7892049016788755
GLCCI1|Q86VQ1,-0.0012376709796703411,0.007734679329763572,0.008972350309433913,0.2881829284655481,0.7497527240135939,1.0,1.0,1.0
SRSF1|J3KTL2,-0.01794459681442309,-0.030150628218432528,-0.012206031404009433,7.951903769034685,0.0003998949114390687,0.01733517358715936,0.00022993205314809508,0.12065460764790405
DENR|O43583,0.023003816193406582,0.024977141197180166,0.0019733250037735836,6.066242426257868,0.0024996372109759414,0.005897627486259906,0.015293212314185714,0.8160400647075059
GLO1|Q04760,-0.029671802655692307,-0.023324158826560238,0.006347643829132069,5.233570567495126,0.005639863462163204,0.004088910937353151,0.08901531132178953,0.5696443412240919
SPP1|P10451-5,-0.1278860783511535,-0.20956363994049365,-0.08167756158934014,13.05266678905088,3.010207662751009e-06,0.0006101740135253439,3.005905326983088e-06,0.0695783622322613
PDCD11|Q14690,-0.05373777497156864,-0.0597282453682353,-0.0059904703966666625,6.967401480845156,0.0010478593230228827,0.003706037349248746,0.006931295534108317,0.7467046268498534
KCNQ3|O43525,0.030199092201169647,0.0036871400266597076,-0.02651195217450994,2.213662329378654,0.11048851793786969,0.12690589795577745,0.844377241117445,0.2682878507152799
ULK3|Q6PHR2,-0.016683009761538452,0.012721451076197376,0.02940446083773583,2.7095787330844305,0.06757259408337929,0.2792360727392591,0.33166222751549523,0.08219248599641829
FAM213B|A0A0A0MT35,0.015345449714011195,0.04337135476259593,0.028025905048584737,5.737237298034858,0.00344641305910906,0.13397157007041874,0.0028023786502388245,0.06831136098161052
ERLIN1|O75477,-0.02181439686554944,-0.023920281738285303,-0.00210588487273586,2.791892117266559,0.06229071208155271,0.10923370045653114,0.10923370045653114,0.8731791847748025
EIF3F|O00303,-0.007515137534230665,0.00501586288171274,0.012531000415943405,1.5497213315670992,0.21335656463178218,0.4414570390524279,0.5231083660894364,0.3046964178334741
MAPK8IP1|E9PBB9,-0.02399805061054419,-0.04189530166428573,-0.017897251053741542,5.53177543294254,0.004216589938567658,0.05581205238468762,0.005990771528057817,0.15750412609986278
CBX3|Q13185,-0.0053391183275824095,-0.011501639257205064,-0.006162520929622654,0.5890888755774352,0.5552290679583275,1.0,0.9087641730579072,1.0
LACE1|Q8WV93,0.05359685189565938,0.04967078513311221,-0.003926066762547163,18.035505570528617,2.785289207797005e-08,1.780337048161415e-08,6.687238038611772e-05,0.7341588558387475
ATP5D|P30049,0.03275943510274725,0.03437551880633215,0.001616083703584896,8.874760898712864,0.00016390513604916734,0.0010130722307188733,0.001780644097689761,0.8669685976044048
PKP2|Q99959-2,0.04325287103026848,0.07163158192106542,0.028378710890796938,3.560500569304175,0.029190578102069143,0.11795266831770665,0.011573165911764197,0.3703391792583226
PAPSS1|O43252,0.0072514749576610416,-0.007022431511594832,-0.014273906469255873,0.5025979557828917,0.605275632408869,1.0,1.0,0.8993543418927874
CBX1|P83916,-0.023770769389120844,-0.04840261158666806,-0.024631842197547216,6.615390183799515,0.0014637339828777857,0.07289082192851651,0.0012866486140792098,0.07289082192851651
CSNK1A1|P48729-3,-0.01359879200939565,-0.023940586547791742,-0.010341794538396093,4.739094727340328,0.009155668561724103,0.10975892886416432,0.010409545625380193,0.16017251944990413
COTL1|Q14019,-0.02714203646703298,-0.05443717399533486,-0.027295137528301885,8.535889510754028,0.00022733300726737285,0.03602064912600107,0.00043527191836501304,0.03602064912600107
FBXO3|Q9UK99,0.022257134648901042,0.009075022306448327,-0.013182112342452715,2.6634993635960966,0.07072343296340032,0.07339173829300448,0.5111436703254828,0.5111436703254828
SOD3|P08294,0.02613803209324178,0.008395853475222967,-0.017742178618018814,0.9073699007753045,0.40426828234866286,0.5518768699208758,0.9027254677970749,0.9027254677970749
RPL17|J3KRX5,0.02558550881044507,0.03260845326249223,0.007022944452047163,13.005728748094796,3.1473278179533135e-06,0.00010222675996002416,8.577500480569852e-06,0.34544256615082636
AKAP7|O43687-2,-0.03075139943346164,-0.030121797679971044,0.0006296017534905968,4.11000144361192,0.016982685659604493,0.03477575946075718,0.06149084024718993,0.9613490505906275
KIAA1324|Q6UXG2,0.022543725742802126,0.04217502606572662,0.019631300322924497,6.926588640622188,0.0010813879259774246,0.04519834067303198,0.0012808680773072941,0.07583738516910807
ALYREF|E9PB61,0.0036972314945604504,0.008790228807484944,0.005092997312924494,0.10629308250281412,0.8991820214244506,1.0,1.0,1.0
RRAGA|Q7L523,-0.008977476386678562,-0.01811638618554333,-0.009138909798864767,1.1273221502827961,0.32478113383630564,0.763771233859061,0.420102521067129,0.763771233859061
MRPL12|P52815,0.017052297590164828,0.029293844920070547,0.01224154732990572,1.5805308648310943,0.2069242571211442,0.45752666714722173,0.2656058384041831,0.47570434362665037
GSTZ1|A0A0C4DFM0,0.027129513292692323,0.008161332798258349,-0.018968180494433974,0.9986370430358246,0.36913736852802304,0.5195383792385891,0.8508436491064915,0.8508436491064915
TRIM47|Q96LD4,-0.027412623453022048,-0.023715645647833336,0.0036969778051887114,1.3708012006086068,0.25488538250241605,0.3925667417803659,0.3925667417803659,0.8636579511082331
CHMP5|Q9NZZ3,-0.018688838534450553,-0.004203143389073322,0.014485695145377231,2.535403939784257,0.08027946382051643,0.06260324097215036,0.7188286731382432,0.2575974365695915
GATAD2B|Q8WXI9,-0.004563512442362637,-0.002389883115664525,0.0021736293266981115,0.07594456016063385,0.9268786105158836,1.0,1.0,1.0
TICAM2|Q86XR7-2,0.04021031150607143,0.04533552158163748,0.005125210075566041,18.47441414354817,1.8518223339049087e-08,6.242937648521843e-07,6.7998316054906174e-06,0.5417256611736742
TCEA1|P23193,-0.05366590447626385,-0.06974617265135802,-0.01608026817509417,15.85168801897515,2.1446506937089354e-07,3.092267070736949e-05,2.564521709770347e-06,0.22486392020543336
CLVS1|Q8IUQ0,0.005766581821813124,0.009741515903794282,0.003974934081981157,0.7658473621091265,0.4655012122196913,0.818209048189322,0.6538798730656453,0.818209048189322
BRE|Q9NXR7,0.021383675754615354,0.0071026265355587995,-0.014281049219056555,3.894665017749212,0.020989755084152146,0.030626843897523865,0.4408588932975346,0.18158751932369138
LUC7L3|J3KPP4,-0.029284594420604382,-0.0361087968861705,-0.006824202465566115,6.8794082370082315,0.0011321515773359187,0.0053937614950752555,0.0012568693591425587,0.5627516983801204
ALPL|P05186,0.07201537754850984,0.12515198063539287,0.05313660308688303,8.435092715702517,0.00025058668872903075,0.012410810620369635,0.00011969487832372294,0.10791451602660543
BBS1|Q8NFJ9,0.002017870489776155,0.003928662796861177,0.001910792307085022,0.06535673231653935,0.9367418440319266,1.0,1.0,1.0
CD81|E9PRJ8,0.024703679400934077,0.035772410839518966,0.011068731438584889,2.833982646617451,0.05975210630918443,0.1395729631062977,0.09238636819240424,0.49278714492524656
PYCRL|Q53H96,-0.014993833094505526,-0.008630330607713066,0.0063635024867924606,0.5631657476301211,0.5697755149753087,0.92246089916286,1.0,1.0
CAMK1G|Q96NX5,0.04791455717171739,0.07029417384126985,0.02237961666955246,11.189174934955277,1.780235050024521e-05,0.00041788915382043887,7.153395981635923e-05,0.1774218498591882
TRIM33|E7EN20,-0.03005525786482968,-0.027695108613725903,0.0023601492511037755,3.808092160915927,0.022856918966835327,0.04889533980157143,0.09654377297578429,0.846396087042099
PRKG2|Q13237,0.0359295167906044,0.05618107774843459,0.020251560957830185,9.449833005244344,9.417475834721083e-05,0.004385792113993518,0.0003636491969458057,0.11011156891699635
SLC6A7|Q99884,-0.06266352346352927,-0.039279947033645235,0.023383576429884034,6.57606237347878,0.001526202358618137,0.0010244767860533265,0.11442217934100979,0.2557024789714621
SNX18|Q96RF0-2,-0.006262417478117982,0.011810506518888875,0.018072923997006857,1.1421256310246939,0.32000926925547424,0.6450970099539928,0.6450970099539928,0.4729297209284682
ZC3H15|Q8WU90,-0.034461163366208636,-0.04063991840441633,-0.006178755038207695,7.072540526081236,0.0009383690518713075,0.0044368701853552735,0.0044368701853552735,0.6219538711523493
KCNA4|P22459,0.0014472832717676437,0.01385475515214285,0.012407471880375207,0.2607910811930363,0.770550956475682,1.0,1.0,1.0
HCN4|Q9Y3Q4,0.008156282139908853,0.004084821711337446,-0.0040714604285714065,0.11410863935180152,0.8921877842807527,1.0,1.0,1.0
RELA|A0A087X0W8,0.0070235316858791585,0.006288568215218754,-0.0007349634706604047,0.39351523921879467,0.6748962543963368,1.0,1.0,1.0
RAB9A|P51151,-0.026822782541412113,-0.03721575934262912,-0.010392976801217008,12.791256525015061,3.858175638714792e-06,0.0001935514366962302,8.090638689261103e-06,0.21194397145370672
ANPEP|P15144,0.0026531015751745796,0.018045918403952407,0.015392816828777828,0.5699862000574875,0.5659163410684731,0.9443828723433053,0.9443828723433053,0.9443828723433053
IK|Q13123,-0.013487060790225262,-0.010200810812461096,0.0032862499777641663,1.0060333950787428,0.36642832680364945,0.5357117399289679,0.7317410406383766,0.7715559501288332
KIAA0415|A4D1Z4,0.008380770522335573,-0.0014702719079364573,-0.00985104243027203,0.5236082879992665,0.5927185838778424,1.0,1.0,1.0
LARP7|Q4G0J3,0.001508113561189267,-0.018862637942941206,-0.020370751504130473,1.2986702930238605,0.27391292301309167,0.8990658260202671,0.37785931928258465,0.27926844348935964
FAM213A|Q9BRX8,0.02282700416324175,0.06082653863560025,0.03799953447235851,8.713870241376451,0.00019143492666233376,0.06406632931606529,5.4420252350846854e-05,0.02116451892138426
HINT2|Q9BX68,0.011834535317307687,0.01996330817343972,0.008128772856132033,1.7043750325900582,0.18297358572188688,0.4509688087002528,0.2778179567727243,0.4509688087002528
SCRN2|J3QL71,-0.01486281037895612,-0.01761462273263535,-0.002751812353679231,0.6028646254173233,0.5476513087865856,1.0,1.0,1.0
WDR35|Q9P2L0,-0.011644367039253728,-0.03355359745901079,-0.021909230419757064,2.17675544389276,0.11459634284417407,0.3879287018108454,0.16318270178370192,0.2889650249270059
PPTC7|Q8NI37,0.03612753428730764,0.029481730531930317,-0.006645803755377322,3.5054277567743104,0.030797148618441492,0.03309892891086278,0.16925834648797572,0.6861022659054588
TSN|Q15631,-0.003996250993186901,-0.007497949341488674,-0.003501698348301774,0.15738257760584198,0.8544207465843763,1.0,1.0,1.0
WARS2|Q9UGM6,0.015049573620901077,0.0022309797498444583,-0.012818593871056619,1.015106721391463,0.36313231391431855,0.4741919695422774,0.8731807557881331,0.6737979953965361
INPP5J|Q15735,0.014719707585989075,0.012262689086460735,-0.0024570184995283406,1.0360846455465997,0.35562531558382005,0.5035694344326411,0.6498511939277014,0.8467659320195303
ELFN1|P0C7U0,0.03472504105050502,0.04300944906507935,0.008284408014574328,7.4997532516101035,0.0006205162229264068,0.003601737763087301,0.0022477099305421864,0.5063490427083102
MRPS5|P82675,0.07222585807956053,0.08169298610937192,0.009467128029811395,19.61545132233179,6.428899720856743e-09,1.6682201695621567e-07,3.4878994365101697e-07,0.5632600047371386
CD200|U3KQG5,0.010150046367331245,0.04261281510626147,0.032462768738930226,0.34205870787891696,0.7104780744082704,1.0,1.0,1.0
PIR|O00625,-0.0027450399588461183,0.008157280610304823,0.010902320569150942,0.10333318280758873,0.9018462995174218,1.0,1.0,1.0
ZNF365|Q70YC5,0.02574810056318681,0.03696533509997927,0.01121723453679246,4.381088967528975,0.013010687838170137,0.055364090440576795,0.013748150756419376,0.4127711540245049
POLRMT|O00411,0.05217879152128285,0.07135979890850641,0.01918100738722356,9.650905035473588,7.778756155471147e-05,0.0015898346105945797,0.0003471566918221931,0.26036690037379734
ZFYVE28|Q9HCC9,0.005197431775163431,-0.0010380325755305637,-0.006235464350693994,0.10255096827268877,0.9025548482588148,1.0,1.0,1.0
ANP32E|Q9BTT0,0.012461458017747062,0.012555743422558552,9.428540481148939e-05,0.26845645098754684,0.7646722525750661,1.0,1.0,1.0
FTSJ3|Q8IY81,-0.007561928298557341,-0.01144212961258173,-0.0038802013140243896,0.23464925425814118,0.7909564299971205,1.0,1.0,1.0
PSME2|A0A087X1Z3,-0.02970568211730769,-0.036613637418722755,-0.006907955301415067,5.205293696467378,0.005798161796185864,0.017654589950212365,0.004104856606059283,0.6248714995393212
PSMA3|P25788,-0.01896902046967032,-0.028333413018349587,-0.009364392548679268,10.82745840609537,2.5098523458385808e-05,0.0017973317502594085,1.8549181519550335e-05,0.15448343623181182
NCOR2|C9J0Q5,-0.0024776107611738096,0.009468677912357115,0.011946288673530925,0.31860866389559933,0.7273261679054582,1.0,1.0,1.0
GALM|Q96C23,-0.05244134893351657,-0.09684188709672409,-0.04440053816320752,7.028154473129806,0.0009797283764217,0.04800950075458227,0.00046166257052482264,0.08661708956719541
ANO10|Q9NW15,0.004911285102576386,0.0033380812403314697,-0.0015732038622449165,0.1199847955286902,0.8869606260188905,1.0,1.0,1.0
IFI16|Q16666,-0.03134720165373614,-0.03551138485807584,-0.0041641832043397,2.2961611698033186,0.1017375856322995,0.1747368235874568,0.1747368235874568,0.839862092825586
LINGO2|Q7L985,0.02177242313817895,0.01959629188987671,-0.002176131248302241,2.6701769602634915,0.07028810170331255,0.09495487996667983,0.16040939224778086,0.8592142374960734
TRA2B|P62995,-0.020597715493626382,-0.029526737600041472,-0.00892902210641509,6.932226982772295,0.0010754762960764593,0.007554055343391441,0.002765905921705737,0.30171809873715516
GSTT2B|P0CG30,-0.045295923740989674,-0.0692684383977813,-0.02397251465679162,0.37183718838217067,0.6896628656306776,1.0,1.0,1.0
CSTF2|P33240,-0.01042364235170332,-0.008596376636325963,0.001827265715377356,0.6411609448296686,0.5271264410671067,0.8658258650251092,0.9450334916585779,0.9450334916585779
FOCAD|S4R400,-0.046293825159230834,-0.0427102429579099,0.003583582201320934,8.757476843773812,0.00018354457943487655,0.00025103282799090754,0.0047920027163716045,0.800929326700629
DHODH|Q02127,-0.014176398927802203,0.00516272237766946,0.019339121305471663,0.9909495573326838,0.371974359501571,0.6422252286329221,0.7288358646622353,0.6422252286329221
TFCP2|Q12800,0.0040686684093956035,0.011500876057225788,0.007432207647830185,0.5444852431769412,0.5804945361111666,0.9577756032093698,0.9408208719260371,0.9577756032093698
FASTKD5|Q7L8L6,0.05696930381752757,0.0762015419725276,0.019232238155000025,9.358403833657007,0.00010283935536041668,0.0009308897031326196,0.0005663935887259446,0.3267517340844701
IRF2BPL|Q9H1B7,-0.010757298535989009,-0.02022999699212108,-0.009472698456132071,1.7158593268965368,0.18089883063940626,0.5049099002239885,0.1914643693277037,0.5049099002239885
WDTC1|Q8N5D0,0.015536072241598356,0.005943053654166668,-0.009593018587431688,1.000488621075239,0.368516129072463,0.5052013161556299,0.8850079274287612,0.8850079274287612
PEX1|O43933,-0.015917238886317533,-0.002459188721918741,0.013458050164398792,1.12063191829324,0.3269641294867463,0.4290583028078936,0.8592566487288448,0.6195789052312557
MRPL46|Q9H2W6,0.0415029733492307,0.053114062599419476,0.011611089250188777,6.217565589645983,0.0021566592764939415,0.008506979297522171,0.005999395130305364,0.49498122713597004
HSBP1|O75506,0.004492385414615413,0.020885119658200307,0.016392734243584894,1.1772675177856056,0.30899842910044684,0.6972695177836958,0.357644009574408,0.5032580577849357
SOS2|Q07890,0.04141495107692311,0.02497108327101969,-0.01644386780590342,2.1767760219601673,0.11486071362062067,0.13212798659510097,0.6304801133320613,0.6304801133320613
ISOC1|Q96CN7,-0.06299022330428573,-0.07279961166711589,-0.009809388362830157,24.660042000520516,6.316960603843458e-11,2.1197611653072074e-08,3.6980481388595604e-08,0.40385820138067174
FRMD5|B5MC67,0.01706973954329672,0.014195463553296692,-0.002874275990000029,1.8894215312031,0.152270170924295,0.19923529077394125,0.4374387548846634,0.7716374826079773
LYPLA1|O75608,0.04383805892769216,0.04876383751523938,0.004925778587547225,21.753124556674283,8.968418334360611e-10,8.813388618500962e-08,2.2380812378031215e-07,0.5734368772998444
SLC4A3|P48751,-0.037543497439945034,-0.03661585908324694,0.0009276383566980961,7.338530512285548,0.0007247514353256076,0.0017942314208527082,0.007830031964638228,0.9396659093896426
SIRT2|F8WCF4,-0.07911114020445087,-0.06431619507775221,0.014794945126698655,2.892726968732355,0.05638175749787991,0.049618157772519086,0.26171526248996835,0.7115668935794561
CSPG5|O95196-2,0.016046409240888182,0.06079874667719687,0.04475233743630869,1.146142232660737,0.31874553191280575,0.6418451299687571,0.3714670434920208,0.5499099947710983
PIP5K1B|O14986,-0.007917191405004895,0.010360730274576208,0.018277921679581102,0.612479978406152,0.542437064783601,1.0,1.0,0.7790284676384454
NAV3|Q8IVL0,0.025153844127614344,0.048546060434432534,0.02339221630681819,1.635073308556944,0.19614211865009878,0.5511986999484395,0.2709646033805422,0.5511986999484395
PTPN4|P29074,0.005832726789879089,-0.0071711676847812725,-0.013003894474660362,0.7601697317382271,0.4681433362162034,0.988384819887119,0.988384819887119,0.7420588532373463
TIAL1|Q01085,-0.007053349216716603,-0.010184594777380943,-0.003131245560664339,0.8681831313663748,0.42068449138334796,0.671922246687243,0.6417297171742529,0.6733025605591054
ARIH2|O95376,-0.0023572400838489938,0.005048487571540652,0.007405727655389646,0.15758925667086582,0.8542459730167452,1.0,1.0,1.0
RPL12|P30050,0.007849658882879121,0.018633067775501767,0.010783408892622645,2.8269213489317706,0.06017062470881614,0.31451491957518124,0.04131465463857682,0.31451491957518124
HSPA14|Q0VDF9,-0.01742799173402747,-0.018860353981961425,-0.0014323622479339541,2.8619217855432373,0.05812463681041108,0.11041814808017542,0.13361202303758568,0.8741517577071969
